,label,pf_label,statement,subject,speaker,job,state,party,context
2985,False,pants-fire,"Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that shes flying.","ethics,government-efficiency",michele-bachmann,Congresswoman,Minnesota,republican,a speech to the Values Voter Summit
2986,True,TRUE,"Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, its actually the rule.","deficit,federal-budget",rob-portman,U.S. senator from Ohio,Ohio,republican,an interview on MSNBC
2987,True,TRUE,"In 1950, the average American lived for 68 years and 16 workers supported one retiree. Today, the average life expectancy is 78 and three workers support one retiree.","retirement,social-security",frank-wolf,U.S. Representative,Virginia,republican,a news release
2988,True,TRUE,"As governor, Ted Strickland left only 89 cents in Ohios rainy day fund.","economy,job-accomplishments",us-chamber-commerce,,,none,a campaign ad 
2989,False,pants-fire,Obama's Ten Point Plan to 'Change' the Second AmendmentBan use of firearms for home defense.,guns,national-rifle-association,,,none,direct mail piece
2990,True,TRUE,"When we got the income tax in 1913, the top rate was 7 percent. By 1980, the top rate was 70 percent.","history,taxes",michele-bachmann,Congresswoman,Minnesota,republican,a Republican presidential debate in Las Vegas
2991,False,pants-fire,CNN did a poll recently where Obama and I are statistically tied.,polls,donald-trump,President-Elect,New York,republican,a press conference
2992,True,TRUE,[Appalachian Power] wants another 10 percent rate increase. The compensation package for CEO Mike Morris rose 22 percent to $8.7 million in 2010.,market-regulation,ward-armstrong,"Minority leader, House of Delegates",Virginia,democrat,a Twitter post.
2993,True,TRUE,"Florida unemployment has dropped more than 2 percentage points, down from 12 percent to 9.9 percent, the second-largest drop in the nation.","economy,jobs",rick-scott,Governor,Florida,republican,a speech at the CPAC conference
2994,False,pants-fire,"The Consumer Financial Protection Bureau passed a rule giving the agency unprecedented power to shut down businesses, no matter what the reason, at any time it wishes.",financial-regulation,katie-pavlich,Townhall.com editor,,none,an article on Townhall.com
2995,True,TRUE,Sen. McConnell offered a fully paid two-month extension of unemployment insurance.,"economy,federal-budget",john-cornyn,Senator,Texas,republican,a conference call with Texas reporters
2996,False,pants-fire,"Under Obamacare, 75 percent of small businesses now say they are going to be forced to either fire workers or cut their hours.","economy,health-care,jobs,small-business",marco-rubio,U.S. Senator,Florida,republican,a FoxNews.com op-ed
2997,True,TRUE,The Republican presidential nominee hasnt won women since 1988.,women,heather-mcghee,"President, Demos",,none,"a panel discussion on ""Meet the Press"""
2998,True,TRUE,John Bolton supported the Iraq War and said last year thatI still think the decision to overthrow Saddam was correct.,"foreign-policy,military,terrorism",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,a column on rare.us
2999,False,pants-fire,Page 992 of the health care bill will establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!,"abortion,health-care",liberty-counsel,,,none,a memo on the group's Web site.
3000,True,TRUE,"During three and a half years of campaigning, Lamar Smith has never once appeared at a moderated debate to defend his positions on the issues.",elections,matt-mccall,Small business owner,Texas,republican,Press release
3001,True,TRUE,There is over 20 times more energy in a proposed Southside uranium mining site than there is in all the oil thats estimated to be off Virginias coast,"energy,environment",patrick-wales,"Project manager, Virginia Uranium",Virginia,none,a symposium.
3002,False,pants-fire,Unions don't have to comply with Obamacare.,"health-care,unions",crossroads-gps,Conservative advocacy group,,republican,a Web ad
3003,True,TRUE,(Hillary Clintons State Department) actually admonished one of her ambassadors because he wasnt using the proper server.,"technology,transparency",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,"an interview on ""Fox News Sunday"""
3004,False,pants-fire,"Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.","bankruptcy,bush-administration,candidates-biography,congress,congressional-rules,corporations,economy,ethics,financial-regulation,government-regulation,history,legal-issues,message-machine-2012,campaign-advertising",peoples-majority,,,organization,a TV commercial
3005,True,TRUE,The states overall revenues only returned this year to 2007 levels.,"economy,state-budget,state-finances",nathan-deal,,,republican,candidate forum
3006,True,TRUE,Obama has admitted a cap and trade plan would cause electricity bills to skyrocket.,"cap-and-trade,climate-change,energy,environment",sarah-palin,,Alaska,republican,"her book ""Going Rogue"""
3007,False,pants-fire,John Cornyn dodged the draft during the Vietnam War.,"candidates-biography,history,military,public-service",david-alameel,Investor,Texas,democrat,his speech at the Texas Democratic Party convention
3008,True,TRUE,"When Social Security first started, there was 16 workers for every retiree. Today there are three workers for every retiree and soon there will be only two for every retiree.",social-security,marco-rubio,U.S. Senator,Florida,republican,a speech at the Ronald Reagan Presidential Library
3009,False,pants-fire,Abortion increases the risk of breast cancer.,abortion,ron-hood,Ohio Representative,Ohio,republican,House Bill 200
3010,False,pants-fire,"A rape kit can be used to clean out women, basically like dilation and curettage.","abortion,health-care,public-health",jodie-laubenberg,Texas House member,Texas,republican,Texas House debate on Senate Bill 5.
3011,False,pants-fire,"Action by the Milwaukee County Board will provide the County Executive with the same level of security as the Governor and the Mayor of Milwaukee while saving taxpayers $300,000.","county-budget,county-government,crime,criminal-justice,homeland-security",david-cullen,Milwaukee County Supervisor,Wisconsin,democrat,a constituent newsletter
3012,False,pants-fire,"Blue Cross Blue Shield cancelled all their individual (health care) policies in the state of Texas, effective Dec. 31.","corrections-and-updates,health-care",ted-cruz,Senator,Texas,republican,a New Hampshire appearance
3013,True,TRUE,The state budget will include scholarship money for minority students as a concession to Senate Democrats for supporting the GOP-initiated transportation bill.,"jobs,state-budget,transportation",senate-democrats,minority party,,none,interviews
3014,False,pants-fire,Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.,"elections,message-machine-2012",new-jersey-republican-state-committee,Political Party,New Jersey,republican,a political advertisement
3015,True,TRUE,"The New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.",sports,chris-christie,Governor of New Jersey,New Jersey,republican,an interview on âMeet the Pressâ
3016,True,TRUE,"In Chicago, they've had thousands of shootings, thousands since Jan. 1. Thousands of shootings.","crime,guns,public-safety",donald-trump,President-Elect,New York,republican,a Presidential debate
3017,True,TRUE,Mitt Romney flip-flopped on a taxpayer protection pledge.,"message-machine-2012,taxes",democratic-national-committee,,,none,a campaign advertisement
3018,False,pants-fire,Benzene has never been proven to be harmful.,environment,rick-hardcastle,Texas House Representative,Texas,republican,remarks on the House floor
3019,True,TRUE,Western Europeans can fly in the United States without even having a visa.,terrorism,michael-mccaul,congressman,Texas,republican,"an interview on CBS ""Face the Nation"""
3020,True,TRUE,Ninety percent of the topsoil has inadequate moisture to grow crops.,"agriculture,states,water,weather",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican,an announcement at the Ohio State Fair
3021,True,TRUE,"The (ARC Tunnel) project was originally estimated to be $8.7 billion, and New Jersey alone was on the hook for all overruns.",transportation,jennifer-beck,,,republican,an interview on NJToday
3022,False,pants-fire,"In the Philippines more than a century ago, Gen. John Pershing took 50 bullets, and he dipped them in pigs blood, and shot 49 Muslim rebels. The 50th person, he said, You go back to your people, and you tell them what happened. And for 25 years, there wasnt a problem.","corrections-and-updates,history,military,religion,terrorism",donald-trump,President-Elect,New York,republican,"a rally in North Charleston, S.C."
3023,True,TRUE,"Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.","bipartisanship,health-care",harry-reid,Senate Democratic Leader,Nevada,democrat,the televised health care summit
3024,True,TRUE,Ron Paul doesnt believe in marriage licenses.,marriage,gail-collins,Columnist for the New York Times,New York,journalist,an oped column.
3025,True,TRUE,Rhode Island spends 52 percent more per capita on human service programs than the national average.,"children,families,government-efficiency,health-care,medicaid,poverty,state-budget,state-finances,taxes",gary-sasse,,Rhode Island,newsmaker,an interview on 10 News Conference
3026,False,pants-fire,His true name is Barak Hussein Muhammed Obama.,"candidates-biography,obama-birth-certificate",chain-email,,,none,
3027,True,TRUE,I eliminated an EPA rule that treated spilled milk like it was oil.,"agriculture,environment,government-regulation",barack-obama,President,Illinois,democrat,the State of the Union address
